filename,a,b,mae,Temperature,SOC,Cell_type,Chemistry
C00058_sum.json,0.6590517434401059,0.9486120122204227,0.37977870636255345,60,100,Panasonic NCR18650B,NCA
C00150_sum.json,1.8470433683478513,0.5959442992042784,0.02832143242886313,60,100,K2 Energy LFP18650P,LFP
C00024_sum.json,0.8860956158369602,1.0416946545297476,0.15945199039198193,60,100,Panasonic NCR18650GA,NCA
C00242_sum.json,4.960410149205131,0.5870802113054747,0.0,85,100,K2 Energy LFP18650E,LFP
C00243_sum.json,5.16053682223378,0.5654083000967667,4.736951571734001e-15,85,100,K2 Energy LFP18650E,LFP
C00235_sum.json,4.607211275015118,0.6002141840692001,4.736951571734001e-15,85,50,K2 Energy LFP18650E,LFP
C00053_sum.json,0.5873030076798708,0.7150128144471221,0.20255039013228224,60,50,Panasonic NCR18650B,NCA
C00052_sum.json,1.1014945419655326,0.6339042137735627,0.4718974757832882,45,100,Panasonic NCR18650B,NCA
C00234_sum.json,1.2557238156652135,0.6859717944460761,0.16839180237172194,60,100,K2 Energy LFP18650E,LFP
C00112_sum.json,2.3138476294248562,0.7060286699585578,9.473903143468002e-15,60,100,Sony-Murata US18650VTC6,NMC
C00113_sum.json,2.3410006251473874,0.7076698395131258,9.473903143468002e-15,60,100,Sony-Murata US18650VTC6,NMC
C00088_sum.json,0.4831396708291526,0.5170271312757014,0.09195581557062228,24,50,Ultralife 502030,LCO
C00089_sum.json,0.5009366617814521,0.5176077049445276,0.08793185799325443,24,50,Ultralife 502030,LCO
C00180_sum.json,0.17825150287023916,1.2813128633035298,0.30134123200369783,60,100,Tenergy 302030,LCO
C00181_sum.json,0.5133578497489644,1.050841188406613,0.33713973714382284,60,100,Tenergy 302030,LCO
C00037_sum.json,0.22795589180321388,0.6998230947288211,0.3762324117197538,24,50,Panasonic NCR18650B,NCA
C00176_sum.json,0.01943948889453395,0.9100759012810258,0.09770371194151012,24,100,Tenergy 302030,LCO
C00177_sum.json,0.027044970149511224,0.8594215778171129,0.09417975363202204,24,100,Tenergy 302030,LCO
C00218_sum.json,0.5482287191903884,0.6982320426698911,0.04367231879774886,45,50,K2 Energy LFP18650E,LFP
C00219_sum.json,0.4769439102496428,0.7385626584650495,0.03263129587193481,45,50,K2 Energy LFP18650E,LFP
C00101_sum.json,0.5960602835033414,0.5460771894328003,0.174829396104163,24,100,Ultralife 502030,LCO
C00100_sum.json,0.3372489148965201,0.6848487570887247,0.23373216565405527,24,100,Ultralife 502030,LCO
C00193_sum.json,0.008406587028389367,0.9936856392260625,0.10308158791429699,24,50,Tenergy 302030,LCO
C00192_sum.json,0.02024604621661699,0.8816463610316293,0.10081483114637915,24,50,Tenergy 302030,LCO
C00009_sum.json,0.30866167061906974,0.6234890732040897,0.3569560275290782,24,100,Panasonic NCR18650GA,NCA
C00008_sum.json,0.3018141310354281,0.6354141483697173,0.35736799542417763,24,100,Panasonic NCR18650GA,NCA
C00148_sum.json,1.6637676126629262,0.6196489523269908,0.02656741145964787,60,100,K2 Energy LFP18650P,LFP
C00149_sum.json,1.629364995675557,0.6040755394914513,0.03249809749024347,60,100,K2 Energy LFP18650P,LFP
C00040_sum.json,0.18150483684911478,0.7316817424534081,0.37665907407857263,24,50,Panasonic NCR18650B,NCA
C00226_sum.json,0.8161859268460885,0.7444710449756201,0.0439279157056158,60,50,K2 Energy LFP18650E,LFP
C00227_sum.json,0.8976373910606787,0.7126430404368992,0.05083868622452504,60,50,K2 Energy LFP18650E,LFP
C00041_sum.json,0.24767679694218714,0.6892636280118323,0.39748644003985995,24,50,Panasonic NCR18650B,NCA
C00074_sum.json,1.8881315846445546,0.7265662250081393,0.11801519996333099,60,100,Ultralife UBP001,LCO
